primaryTitle,startYear,runtimeMinutes
Couples Retreat,2009,113
Ice Age: Dawn of the Dinosaurs,2009,94
Baaria,2009,163
Queen to Play,2009,97
Fighting,2009,105
Fired Up!,2009,90
Wanted,2009,147
Weather Girl,2009,92
The Hole,2009,92
Teenage Dirtbag,2009,106
CC2C,2009,154
Adventureland,2009,107
"The Goods: Live Hard, Sell Hard",2009,89
Confessions of a Shopaholic,2009,104
New in Town,2009,97
Bad Lieutenant: Port of Call New Orleans,2009,122
Next Day Air,2009,84
Dragonball Evolution,2009,85
If I Were You 2,2009,96
Tormented,2009,91
Shorts,2009,89
Red Sands,2009,89
The Girlfriend Experience,2009,77
Walled In,2009,91
8 x 10 Tasveer,2009,122
Giallo,2009,92
The Maiden Heist,2009,90
The Taking of Pelham 123,2009,106
Balibo,2009,111
The Line,2009,95
The Code,2009,104
Hannah Montana: The Movie,2009,102
That Evening Sun,2009,109
Paul Blart: Mall Cop,2009,91
Accidents Happen,2009,92
The Killing Room,2009,93
The Hangover,2009,100
Tony,2009,76
Crank: High Voltage,2009,96
Mother and Child,2009,125
Alien Trespass,2009,84
Echelon Conspiracy,2009,105
City of Life and Death,2009,132
John Rabe,2009,134
Play the Game,2009,105
Drag Me to Hell,2009,99
Not Forgotten,2009,96
Sin Nombre,2009,96
Cold Souls,2009,101
Taking Woodstock,2009,120
Amelia,2009,111
The Informant!,2009,108
Ultimate Heist,2009,95
The Boat That Rocked,2009,135
Jennifer's Body,2009,102
The Girl with the Dragon Tattoo,2009,152
Serious Moonlight,2009,81
The Private Lives of Pippa Lee,2009,98
Boogie Woogie,2009,94
ZMD: Zombies of Mass Destruction,2009,89
Survival of the Dead,2009,90
The Limits of Control,2009,116
Tell Tale,2009,93
Duplicity,2009,125
Homecoming,2009,91
Julie & Julia,2009,123
The Slammin' Salmon,2009,99
White Material,2009,106
District 9,2009,112
Run! Bitch Run!,2009,90
Awaydays,2009,105
Personal Effects,2009,111
Stolen,2009,91
The Unborn,2009,88
Post Grad,2009,88
Madea Goes to Jail,2009,103
The Ugly Truth,2009,96
High Life,2009,80
Best Worst Movie,2009,93
Kambakkht Ishq,2009,142
The Final Destination,2009,82
The Jerk Theory,2009,93
Mutants,2009,95
Forget Me Not,2009,103
The Devil's Tomb,2009,90
Orphan,2009,123
Micmacs,2009,105
The White Ribbon,2009,144
Leaves of Grass,2009,105
Tanner Hall,2009,96
Miss March,2009,90
Public Enemies,2009,140
Tidal Wave,2009,120
Today's Special,2009,99
Dance Flick,2009,83
"I Love You, Man",2009,105
Wild Grass,2009,104
Vincere,2009,128
Zombieland,2009,88
Waking Sleeping Beauty,2009,86
12 Rounds,2009,108
Gentlemen Broncos,2009,89
Fat People,2009,110
Vicky the Viking,2009,85
OSS 117: Lost in Rio,2009,101
Book of Blood,2009,100
The Breath,2009,128
It's Alive,2009,80
Whip It,2009,111
The House of the Devil,2009,95
Hurricane Season,2009,102
Me and Mrs. Khanna,2009,109
City Island,2009,104
An Education,2009,100
Hunger,2009,101
Across the Hall,2009,93
Away We Go,2009,98
Whatever Works,2009,93
Chéri,2009,100
Timer,2009,99
My Bloody Valentine,2009,101
American: The Bill Hicks Story,2009,102
The Bone Man,2009,117
Moon,2009,97
Direct Contact,2009,90
Ninja,2009,86
Beyond a Reasonable Doubt,2009,106
The Horde,2009,90
Cracks,2009,104
The Vicious Kind,2009,92
The Stoneman Murders,2009,95
Stan Helsing,2009,108
My One and Only,2009,108
Kurbaan,2009,161
Adam,2009,99
Ninja Assassin,2009,99
Spread,2009,97
Baby on Board,2009,95
Agora,2009,127
The Answer Man,2009,97
3 Idiots,2009,170
The Maid,2009,95
Triangle,2009,99
Pandorum,2009,108
Ricky,2009,89
2012,2009,158
Black Dynamite,2009,84
Amreeka,2009,96
Enter the Void,2009,161
Zone of the Dead,2009,101
Up in the Air,2009,109
Polytechnique,2009,77
Get Low,2009,103
After Last Season,2009,93
Law Abiding Citizen,2009,109
Observe and Report,2009,86
Obsessed,2009,108
The Assassin Next Door,2009,103
Funny People,2009,146
Lies & Illusions,2009,93
Accident,2009,89
Dil Bole Hadippa,2009,148
Everyone Else,2009,119
The Rebound,2009,95
The Milk of Sorrow,2009,95
Beautiful Kate,2009,100
Brooklyn's Finest,2009,132
St Trinian's 2: The Legend of Fritton's Gold,2009,106
Command Performance,2009,93
Bitch Slap,2009,109
Good Hair,2009,96
The Girl Who Played with Fire,2009,129
Mother,2009,129
Triage,2009,99
Endgame,2009,109
The Fourth Kind,2009,98
Grace,2009,85
Heartless,2009,114
Motherhood,2009,90
I Hope They Serve Beer in Hell,2009,105
Blue,2009,119
The Door,2009,103
Slovenian Girl,2009,90
Extract,2009,92
The Greatest,2009,99
I Am Love,2009,120
The Damned United,2009,98
In the Loop,2009,106
Hellsinki,2009,133
Aladin,2009,132
London River,2009,84
Laid to Rest,2009,90
Big Fan,2009,88
Jonas Brothers: The 3D Concert Experience,2009,76
The Storm,2009,96
It's Complicated,2009,121
Billu,2009,137
S. Darko,2009,103
Labor Pains,2009,90
Alvin and the Chipmunks: The Squeakquel,2009,88
Capitalism: A Love Story,2009,127
Fish Tank,2009,123
Sorority Row,2009,101
Crows Zero II,2009,133
"My Son, My Son, What Have Ye Done",2009,91
Saw VI,2009,90
The Butterfly Effect 3: Revelations,2009,90
The Men Who Stare at Goats,2009,94
Dorian Gray,2009,112
A Prophet,2009,155
The Thaw,2009,94
Lucky Luke,2009,103
Ondine,2009,111
Stay Cool,2009,94
The Invisible Woman,2009,105
Stoic,2009,91
Mystery Team,2009,97
Five Minutes of Heaven,2009,89
Table for Three,2009,93
Dare,2009,100
Objectified,2009,75
Celda 211,2009,113
Nativity!,2009,105
Taras Bulba,2009,131
What's Your Raashee?,2009,195
Looking for Eric,2009,116
Deadline,2009,85
Luck,2009,141
The Shortcut,2009,100
Fish Story,2009,113
Soul Kitchen,2009,99
[Rec]²,2009,85
District 13: Ultimatum,2009,101
The Good Guy,2009,102
Shrink,2009,104
Women in Trouble,2009,92
Cherrybomb,2009,76
Bunny and the Bull,2009,101
Middle Men,2009,105
Ajab Prem Ki Ghazab Kahani,2009,150
North,2009,79
De Dana Dan,2009,162
Men in the City,2009,107
Army of Crime,2009,139
Malone,2009,96
Exam,2009,101
The Twilight Saga: New Moon,2009,130
Gulaal,2009,140
Offspring,2009,100
World's Greatest Dad,2009,99
Crazy Heart,2009,112
Hole in One,2009,100
Little Nicholas,2009,91
Nowhere Boy,2009,98
Night of the Demons,2009,93
To Save a Life,2009,120
Jeon Woochi,2009,136
Kaminey,2009,130
Love Aaj Kal,2009,128
Saint John of Las Vegas,2009,85
Cropsey,2009,84
Dead Snow,2009,92
Summer's Moon,2009,91
Mademoiselle Chambon,2009,101
The Joneses,2009,96
Dossier K.,2009,120
Universal Soldier: Regeneration,2009,97
Harry Brown,2009,103
The Steam Experiment,2009,90
Me Too,2009,103
The Winning Season,2009,119
Någon Annanstans,2009,87
Solitary Man,2009,90
The Trotsky,2009,120
Johan Falk: GSI - Gruppen för särskilda insatser,2009,118
The Keeper,2009,94
Wake Wood,2009,90
The Age of Stupid,2009,92
The Boondock Saints II: All Saints Day,2009,118
Defendor,2009,101
Make the Yuletide Gay,2009,89
The Secret in Their Eyes,2009,129
Sommaren med Göran,2009,97
Love at First Hiccup,2009,90
Mulan: Rise of a Warrior,2009,114
Dream.net,2009,90
Halloween II,2009,105
Dead Man Running,2009,92
The Cove,2009,92
The Firm,2009,90
Damage,2009,102
Did You Hear About the Morgans?,2009,103
The French Kissers,2009,90
Welcome,2009,110
Partir,2009,85
A Single Man,2009,99
The Sky Has Fallen,2009,80
The Loved Ones,2009,84
Hierro,2009,94
American Virgin,2009,88
Glorious 39,2009,129
The Concert,2009,119
Nothing Personal,2009,85
Suck,2009,91
Wake Up Sid,2009,138
Red Cliff II,2009,142
Dev.D,2009,144
Brotherhood,2009,97
New York,2009,153
Vengeance,2009,108
The September Issue,2009,90
Paper Heart,2009,88
5150 Elm's Way,2009,110
Dread,2009,98
A Woman's Way,2009,111
When You're Strange,2009,86
Humpday,2009,94
The Revenant,2009,117
Trailer Park Boys: Countdown to Liquor Day,2009,102
"Police, Adjective",2009,115
Rampage,2009,85
"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",2009,96
South of the Border,2009,78
Samson & Delilah,2009,100
Raaz: The Mystery Continues,2009,151
The Girl Who Kicked the Hornet's Nest,2009,147
Zweiohrküken,2009,124
The Governor,2009,78
The Eclipse,2009,88
Hidden,2009,95
I Saw the Sun,2009,120
Overheard,2009,100
Grotesque,2009,73
Chloe,2009,96
The Yes Men Fix the World,2009,87
Ayan,2009,162
The Shock Doctrine,2009,79
The Wedding Photographer,2009,113
About Elly,2009,119
Katalin Varga,2009,82
Iron Maiden: Flight 666,2009,112
Arundhati,2009,131
Van Diemen's Land,2009,104
What Goes Around,2009,80
Stricken,2009,113
Merantau,2009,134
Undertow,2009,97
99,2009,135
Talhotblond:,2009,83
Kosmos,2009,122
Air Doll,2009,125
Technotise: Edit & I,2009,100
Recep Ivedik 2,2009,107
The Disappearance of Alice Creed,2009,100
Dogtooth,2009,97
The Double Hour,2009,95
13B: Fear Has a New Address,2009,138
I Can Do Bad All by Myself,2009,113
Warning!!! Pedophile Released,2009,96
Wrong Turn at Tahoe,2009,91
The Wild and Wonderful Whites of West Virginia,2009,86
Winnebago Man,2009,85
I Give My First Love to You,2009,122
Bodyguards and Assassins,2009,139
Hardwired,2009,94
Lourdes,2009,96
Plan B,2009,106
Symbol,2009,93
Unnaipol Oruvan,2009,106
Facing Ali,2009,100
Tales from the Golden Age,2009,155
Eyes Wide Open,2009,91
Tsar,2009,116
I Killed My Mother,2009,96
Vampire Girl vs. Frankenstein Girl,2009,84
Amer,2009,90
Eastern Plays,2009,83
No One Knows About Persian Cats,2009,106
"A Woman, a Gun and a Noodle Shop",2009,95
Deportees 2,2009,114
Superstar,2009,103
A Town Called Panic,2009,75
High Lane,2009,90
Metastases,2009,82
All the Best: Fun Begins,2009,144
The Message,2009,118
Rocket Singh: Salesman of the Year,2009,150
The Founding of a Republic,2009,138
High Security Vacation,2009,113
From Beginning to End,2009,94
The Hedgehog,2009,100
"Lula, the Son of Brazil",2009,130
Magadheera,2009,147
Macabre,2009,95
Villu,2009,146
Ibrahim El-Abyad,2009,134
The Human Centipede (First Sequence),2009,92
Spanish Movie,2009,83
Eating Out: All You Can Eat,2009,80
Summer Wars,2009,114
LOpuKHI,2009,85
This Is It,2009,111
Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire,2009,95
Redline,2009,102
Aadhavan,2009,159
Lebanon,2009,93
The Dark House,2009,105
One Piece: Strong World,2009,113
Trash Humpers,2009,78
Down Terrace,2009,93
Castaway on the Moon,2009,116
Collapse,2009,82
Hideaway,2009,88
Last Train Home,2009,85
Envy,2009,96
Love in Another Language,2009,98
Third Person Singular Number,2009,124
Kanal-i-zasyon,2009,90
Kolpaçino,2009,98
Valley of the Wolves: Gladio,2009,97
Jolly Life,2009,100
7 Husbands for Hurmuz,2009,122
Arya 2,2009,155
Cado dalle nubi,2009,95
The Man Next Door,2009,110
Paa,2009,133
Vavien,2009,100
Hear Me,2009,109
The Island,2009,96
Yahsi Bati,2009,112
Black Lightning,2009,102
Vettaikaaran,2009,166
Kick,2009,155
Monpura,2009,136
Escaping Tel Aviv,2009,119
King of Thorn,2009,120
You Fly,2009,116
1000 Congratulations,2009,115
Tangled,2010,100
Burnt by the Sun 2,2010,181
Tekken,2010,91
Dinner for Schmucks,2010,114
The A-Team,2010,117
Toy Story 3,2010,103
7 Days,2010,105
Scott Pilgrim vs. the World,2010,112
The Crazies,2010,101
Piranha 3D,2010,88
Prince of Persia: The Sands of Time,2010,116
Unstoppable,2010,98
The Losers,2010,97
Barry Munday,2010,95
Furry Vengeance,2010,92
Ramona and Beezus,2010,104
Love & Other Drugs,2010,112
The Illusionist,2010,90
The Wolfman,2010,103
The First Grader,2010,103
13,2010,91
Clash of the Titans,2010,106
It's Kind of a Funny Story,2010,101
Tooth Fairy,2010,101
Percy Jackson & the Olympians: The Lightning Thief,2010,118
She's Out of My League,2010,104
Flipped,2010,90
Valentine's Day,2010,125
The Town,2010,125
The Kids Are All Right,2010,106
2001 Maniacs: Field of Screams,2010,84
My Soul to Take,2010,107
Please Give,2010,87
Eat Pray Love,2010,133
The Switch,2010,101
Letters to Juliet,2010,105
How to Train Your Dragon,2010,98
Shrek Forever After,2010,95
The Whistleblower,2010,112
Unthinkable,2010,97
Victim,2010,74
The Happy Housewife,2010,100
Harry Potter and the Deathly Hallows: Part 1,2010,146
Rabbit Hole,2010,91
The Last Airbender,2010,103
Arthur 3: The War of the Two Worlds,2010,101
Salt,2010,100
Black Swan,2010,108
Green Zone,2010,115
The Killer Inside Me,2010,109
Robin Hood,2010,140
The Sorcerer's Apprentice,2010,109
The Fighter,2010,116
The Conspirator,2010,122
White Wall,2010,95
Little Fockers,2010,98
Fair Game,2010,108
Lottery Ticket,2010,99
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113
Machete,2010,105
Dear John,2010,108
The Experiment,2010,96
Megamind,2010,95
Knight and Day,2010,109
Dylan Dog: Dead of Night,2010,108
Alice in Wonderland,2010,108
The Runaways,2010,106
The Tortured,2010,79
Centurion,2010,97
Certified Copy,2010,106
Babies,2010,79
The Way Back,2010,133
Wall Street: Money Never Sleeps,2010,133
Secretariat,2010,123
The Warrior's Way,2010,100
The Book of Eli,2010,118
The King of Fighters,2010,93
Legion,2010,100
The Bounty Hunter,2010,110
The Nutcracker: The Untold Story,2010,110
Howl,2010,84
Repo Men,2010,111
Life as We Know It,2010,115
Spud,2010,103
Jonah Hex,2010,81
Deadly Impact,2010,96
Shanghai,2010,105
Bereavement,2010,109
Killers,2010,100
Peep World,2010,79
TRON: Legacy,2010,125
Ca$h,2010,108
Dirty Girl,2010,90
Jackass 3D,2010,94
Blue Valentine,2010,112
Detective Dee: The Mystery of the Phantom Flame,2010,123
Love Ranch,2010,117
Burlesque,2010,119
Morning Glory,2010,107
Mission London,2010,107
Skinning,2010,102
Shutter Island,2010,138
Sinners and Saints,2010,104
Takers,2010,107
The Ghost Writer,2010,128
Holy Rollers,2010,89
Chain Letter,2010,88
Freakonomics,2010,93
The Karate Kid,2010,140
Biutiful,2010,148
22 Bullets,2010,117
Saint,2010,85
The Company Men,2010,104
The Bang Bang Club,2010,106
The Myth of the American Sleepover,2010,96
The Four-Faced Liar,2010,87
All Good Things,2010,101
The Extraordinary Adventures of Adèle Blanc-Sec,2010,107
From Paris with Love,2010,92
A Nightmare on Elm Street,2010,95
6 Souls,2010,112
Black Death,2010,102
Bunraku,2010,124
You Will Meet a Tall Dark Stranger,2010,98
Dulha Mil Gaya,2010,152
Mr. Nice,2010,121
Welcome to the Rileys,2010,110
Veer,2010,169
When in Rome,2010,91
Peacock,2010,90
My Name Is Khan,2010,165
Step Up 3D,2010,107
Casino Jack,2010,108
Into Eternity: A Film for the Future,2010,75
Crazy on the Outside,2010,96
Diary of a Wimpy Kid,2010,94
Cemetery Junction,2010,95
Inhale,2010,83
Kites,2010,123
Hereafter,2010,129
The Back-up Plan,2010,104
An Invisible Sign,2010,96
Alpha and Omega,2010,90
London Boulevard,2010,103
Leap Year,2010,100
Womb,2010,111
Legend of the Guardians: The Owls of Ga'Hoole,2010,97
Resident Evil: Afterlife,2010,96
Henry's Crime,2010,108
Frankie & Alice,2010,101
Get Him to the Greek,2010,109
Edge of Darkness,2010,117
The Debt,2010,113
"Fat, Sick & Nearly Dead",2010,97
Iron Man 2,2010,124
Let Me In,2010,116
Outside the Law,2010,138
Jane Eyre,2010,120
A Turtle's Tale: Sammy's Adventures,2010,88
The Yellow Sea,2010,157
Due Date,2010,95
Hot Tub Time Machine,2010,101
Triple Dog,2010,95
Brighton Rock,2010,111
Greenberg,2010,107
Wild Target,2010,98
VIPs,2010,95
Chico & Rita,2010,94
Lemmy,2010,116
How to Make Love to a Woman,2010,91
The River Why,2010,101
Road Kill,2010,87
I Spit on Your Grave,2010,108
The Tourist,2010,103
Burning Bright,2010,86
Extraordinary Measures,2010,106
Conviction,2010,107
RED,2010,111
Friendship!,2010,110
High School,2010,99
Kick-Ass,2010,117
Incendies,2010,131
The Murder Student,2010,88
Sex and the City 2,2010,146
Room in Rome,2010,107
Waste Land,2010,99
Operation: Endgame,2010,87
Hunter Prey,2010,88
The Killing Jar,2010,92
Don't Be Afraid of the Dark,2010,99
Hatchet II,2010,85
Norwegian Wood,2010,133
A Serbian Film,2010,104
Brotherhood,2010,76
The Spy Next Door,2010,94
Listen to Your Heart,2010,102
The Tempest,2010,110
Jack Goes Boating,2010,91
Sound of Noise,2010,102
Date Night,2010,88
Easy A,2010,92
Burning Palms,2010,105
The Social Network,2010,120
Cats & Dogs: The Revenge of Kitty Galore,2010,82
Poetry,2010,139
When We Leave,2010,119
Raajneeti,2010,163
Meet Monica Velour,2010,96
Easy Money,2010,124
The Last Song,2010,108
Last Night,2010,93
Sennentuntschi: Curse of the Alps,2010,115
Waiting for Forever,2010,95
The Presence,2010,87
Growth,2010,90
Every Day,2010,93
Yogi Bear,2010,81
Our Family Wedding,2010,103
Enthiran,2010,155
American Grindhouse,2010,80
The Big Bang,2010,101
Animal Kingdom,2010,113
The Housemaid,2010,107
Devil,2010,80
Cherry,2010,99
Birdemic: Shock and Terror,2010,105
Wrecked,2010,91
Chatroom,2010,97
Little Big Soldier,2010,96
A Little Help,2010,105
Burke and Hare,2010,91
The Last Exorcism,2010,87
The Expendables,2010,103
Gulliver's Travels,2010,85
The Reef,2010,94
Shank,2010,90
Death at a Funeral,2010,92
Exorcismus,2010,98
Going the Distance,2010,103
Submarino,2010,105
Frozen,2010,93
Despicable Me,2010,95
The Twilight Saga: Eclipse,2010,124
The People vs. George Lucas,2010,93
The Reeds,2010,86
Gainsbourg: A Heroic Life,2010,135
King of Devil's Island,2010,116
Never Let Me Go,2010,103
Raavan,2010,130
The Perfect Host,2010,93
Cyrus,2010,91
Nokas,2010,87
The Robber,2010,90
In a Better World,2010,118
DMT: The Spirit Molecule,2010,75
Elektra Luxx,2010,104
Four Lions,2010,97
How Do You Know,2010,121
Ceremony,2010,89
The Shrine,2010,85
Fortress of War,2010,138
Time You Change,2010,94
The Clinic,2010,94
Ishqiya,2010,118
Pyaar Impossible,2010,140
Nude Nuns with Big Guns,2010,91
I'm Still Here,2010,108
The Extra Man,2010,108
The Silence,2010,118
Madrasapattinam,2010,165
Main Street,2010,92
Miral,2010,112
The Ward,2010,89
Dear Mr. Gacy,2010,103
Made in Dagenham,2010,113
Karthik Calling Karthik,2010,135
Inception,2010,148
Grown Ups,2010,102
Gunless,2010,89
Father of Invention,2010,93
The Roundup,2010,115
Cop Out,2010,107
The Other Guys,2010,107
A Somewhat Gentle Man,2010,113
The Dead,2010,105
Ip Man 2,2010,108
The Final,2010,93
And Soon the Darkness,2010,91
Marwencol,2010,82
Why Did I Get Married Too?,2010,121
Marmaduke,2010,99
Chance Pe Dance,2010,122
Sex & Drugs & Rock & Roll,2010,115
Aftershock,2010,135
Once Upon a Time in Mumbaai,2010,134
Action Replayy,2010,129
Outcast,2010,98
Passion Play,2010,94
Confucius,2010,125
YellowBrickRoad,2010,98
Winter's Bone,2010,100
Dante's Inferno: An Animated Epic,2010,84
Rare Exports,2010,84
Black Venus,2010,162
Come Undone,2010,126
Hesher,2010,106
True Grit,2010,110
Remember Me,2010,113
The Romantics,2010,95
For Colored Girls,2010,134
Loose Cannons,2010,110
Altitude,2010,90
Just Wright,2010,101
Twelve,2010,93
180° South,2010,85
Dream Home,2010,96
Bloomington,2010,83
Night Wolf,2010,81
Ice Castles,2010,95
Tracker,2010,102
You Again,2010,105
Nanny McPhee Returns,2010,109
Cirkus Columbia,2010,113
Beneath Hill 60,2010,122
Somewhere,2010,97
Dog Pound,2010,91
Even the Rain,2010,103
Barney's Version,2010,134
Stone,2010,105
The Infidel,2010,105
Predators,2010,107
Senna,2010,106
True Legend,2010,115
We Are Family,2010,115
Small Town Murder Songs,2010,75
No Problem,2010,139
Another Year,2010,129
Faster,2010,98
Mumbai Diaries,2010,100
Hubble,2010,45
Mother's Day,2010,112
R,2010,99
13 Assassins,2010,141
The Pimp,2010,90
Beyond,2010,99
Oranges and Sunshine,2010,105
Charlie St. Cloud,2010,100
Guzaarish,2010,126
Primal,2010,80
Film socialisme,2010,102
Young Goethe in Love,2010,102
Little White Lies,2010,154
Submarine,2010,97
The American,2010,105
The Solitude of Prime Numbers,2010,118
The Way,2010,123
West Is West,2010,103
14 Blades,2010,114
A Marine Story,2010,98
Peepli [Live],2010,95
My Girlfriend's Boyfriend,2010,84
StreetDance 3D,2010,98
Open House,2010,88
On Tour,2010,111
Rann,2010,137
Vanishing on 7th Street,2010,92
Devil's Playground,2010,96
Lapland Odyssey,2010,92
Black Bread,2010,108
My Afternoons with Margueritte,2010,82
Khatta Meetha,2010,157
Boy Wonder,2010,93
Legend of the Fist: The Return of Chen Zhen,2010,106
"Tomorrow, When the War Began",2010,104
The Kings of Mykonos,2010,102
The Next Three Days,2010,133
Love Crime,2010,106
Uninhabited,2010,93
Reign of Assassins,2010,117
Letters to God,2010,110
The Outrage,2010,109
Buried,2010,95
Cold Prey III,2010,95
Stake Land,2010,98
Die,2010,91
Heartbreaker,2010,105
Red White & Blue,2010,104
Tucker and Dale vs Evil,2010,89
The First Beautiful Thing,2010,122
Astral City: A Spiritual Journey,2010,103
What If...,2010,111
Cherry Tree Lane,2010,77
MacGruber,2010,90
"Tuesday, After Christmas",2010,99
Monsters,2010,94
Mammuth,2010,92
Saw 3D,2010,90
Space Battleship Yamato,2010,138
Happythankyoumoreplease,2010,100
Pure,2010,97
Tamara Drewe,2010,107
F,2010,79
The Tree,2010,100
Aaranya Kaandam,2010,126
Paiyaa,2010,152
Ocean Heaven,2010,96
Anjaana Anjaani,2010,151
The King's Speech,2010,118
Naan Mahaan Alla,2010,132
Hopeful Notes,2010,94
The Wildest Dream,2010,94
Aisha,2010,126
Griff the Invisible,2010,90
Third Star,2010,92
Behind Blue Skies,2010,110
Super,2010,96
Los ojos de Julia,2010,118
Ayirathil Oruvan,2010,183
4.3.2.1.,2010,117
3,2010,119
The Clink of Ice,2010,87
Meek's Cutoff,2010,104
A Quiet Life,2010,105
Potiche,2010,103
Arctic Blast,2010,92
Kaboom,2010,86
Knucklehead,2010,100
Gantz,2010,130
Ay Lav Yu,2010,102
The Man from Nowhere,2010,119
Archipelago,2010,114
Route Irish,2010,109
Rien à déclarer,2010,108
Born to Raise Hell,2010,98
The Penitent Man,2010,92
Welcome to the South,2010,102
Beautiful Lies,2010,105
Trust,2010,106
Red Hill,2010,95
Everything Must Go,2010,97
Beginners,2010,105
Beautiful Boy,2010,100
Is It Just Me?,2010,93
The Traveler,2010,96
Let the Bullets Fly,2010,132
Orange,2010,162
Stomp the Yard 2: Homecoming,2010,89
The Big Picture,2010,114
Beyond the Black Rainbow,2010,110
Secret Reunion,2010,117
Paranormal Activity 2,2010,91
Leap Year,2010,94
Dragon Trap,2010,105
Bonded by Blood,2010,96
127 Hours,2010,94
Carancho,2010,107
The Grace Card,2010,101
Rush: Beyond the Lighted Stage,2010,107
Needle,2010,90
Point Blank,2010,84
The Drawn Together Movie!,2010,70
Under the Hawthorn Tree,2010,114
Country Strong,2010,117
Elite Squad 2: The Enemy Within,2010,115
Nostalgia for the Light,2010,90
GasLand,2010,107
Prowl,2010,84
Restrepo,2010,93
Boy,2010,87
Gun,2010,82
Neds,2010,124
Essential Killing,2010,83
Golmaal 3,2010,155
Legendary,2010,107
Hunt to Kill,2010,98
Skyline,2010,92
Head Over Heels,2010,101
Romantics Anonymous,2010,80
Waiting for Superman,2010,111
Joan Rivers: A Piece of Work,2010,84
The Tillman Story,2010,94
Jean-Michel Basquiat: The Radiant Child,2010,88
Phase 7,2010,97
The Secret World of Arrietty,2010,94
Where? Wolf?,2010,98
Balls,2010,97
Tiny Furniture,2010,98
Angel of Evil,2010,125
Parked,2010,94
Honey,2010,103
Tees Maar Khan,2010,135
The Last Circus,2010,107
The Disappearance of Haruhi Suzumiya,2010,162
Housefull,2010,144
Elena Undone,2010,111
Good Neighbours,2010,99
Recep Ivedik 3,2010,95
Atithi Tum Kab Jaoge?,2010,155
Break Ke Baad,2010,145
Repeaters,2010,89
That Girl in Yellow Boots,2010,103
Daydream Nation,2010,98
Adhurs,2010,150
Khaleja,2010,170
Maryada Ramanna,2010,125
Steam of Life,2010,81
Rammbock: Berlin Undead,2010,63
Catfish,2010,87
Reindeerspotting - Escape from Santaland,2010,84
Veda - Atatürk,2010,114
Romantik Komedi,2010,95
Exit Through the Gift Shop,2010,87
71: Into the Fire,2010,120
All That Glitters,2010,100
I Saw the Devil,2010,144
Of Gods and Men,2010,122
Brother,2010,97
How I Ended This Summer,2010,130
Uncle Boonmee Who Can Recall His Past Lives,2010,114
"If I Want to Whistle, I Whistle",2010,94
Confessions,2010,106
Insidious,2010,103
Zero 2,2010,90
Eyyvah Eyvah,2010,104
What Men Talk About,2010,93
Locked Down,2010,99
The Princess of Montpensier,2010,139
Heartbeats,2010,101
Badmaash Company,2010,142
Love in a Puff,2010,104
Ye Maaya Chesave,2010,155
The Corridor,2010,98
Prasthanam,2010,153
Monga,2010,140
Boss Engira Baskaran,2010,161
Loft,2010,108
"LSD: Love, Sex Aur Dhokha",2010,155
Vinnaithaandi Varuvaayaa,2010,157
Cornelis,2010,101
Band Baaja Baaraat,2010,139
Autograph,2010,131
Vincent Wants to Sea,2010,96
Rubber,2010,82
Leader,2010,167
A Horrible Way to Die,2010,87
Conference of Animals,2010,93
We Are What We Are,2010,90
The Japanese Wife,2010,105
Dabangg,2010,126
Bill Cunningham: New York,2010,84
Kidnapped,2010,85
Tere Bin Laden,2010,95
From Me to You,2010,128
Cold Fish,2010,146
Montevideo: Taste of a Dream,2010,140
Client 9,2010,117
Udaan,2010,134
Çok Filim Hareketler Bunlar,2010,134
Armadillo,2010,105
The Legend Is Born: Ip Man,2010,100
Inside Job,2010,109
My Joy,2010,127
Open Season 3,2010,75
Bedevilled,2010,115
The Silent House,2010,86
The Names of Love,2010,100
Le Quattro Volte,2010,88
Wasted on the Young,2010,97
New Kids Turbo,2010,84
Three Steps Above Heaven,2010,118
Darling,2010,151
Vedam,2010,135
Sura,2010,159
Our Day Will Come,2010,90
Ong Bak 3,2010,99
Singam,2010,160
Brindaavanam,2010,169
No Mercy,2010,123
The Encounter,2010,85
Raavanan,2010,128
Rakta Charitra,2010,125
"Happy, Happy",2010,85
Cave of Forgotten Dreams,2010,90
Vampires Suck,2010,82
Second Chance,2010,87
I Hate Luv Storys,2010,129
Hunting Season,2010,140
Elle s'appelait Sarah,2010,111
A Cat in Paris,2010,70
Colorful,2010,126
"Ultramarines: A Warhammer 40,000 Movie",2010,70
Tilt,2010,94
The Santa Claus Gang,2010,100
Men Vs Women,2010,113
Klown,2010,93
GlassTiger 3,2010,107
Happy People: A Year in the Taiga,2010,90
Act of Vengeance,2010,119
Simple Simon,2010,85
Attenberg,2010,97
Hell,2010,149
We Are the Night,2010,99
Silent Souls,2010,78
Moss,2010,163
Pranchiyettan and the Saint,2010,140
The Virginity Hit,2010,86
Naruto Shippûden: The Lost Tower,2010,85
Trigun: Badlands Rumble,2010,90
Tabloid,2010,87
The Edge,2010,124
The Kingdom of Solomon,2010,110
Aakrosh,2010,146
Strapped,2010,95
Majority,2010,111
Do Dooni Chaar,2010,112
Post Mortem,2010,98
Time of Eve,2010,106
Inadequate People,2010,102
Hello Stranger,2010,130
Sacrifice,2010,122
Rakhta Charitra 2,2010,135
Paranormal Activity 2: Tokyo Night,2010,90
Atrocious,2010,79
Lost on Journey,2010,91
